236,2013-09-11,2,2005,rate;unemployment,news
237,2013-09-11,6,96414,address;speech;president;syria;russia;obama,news
238,2013-09-11,2,19098,weapons;chemical,news
239,2013-09-11,3,2705,eliot;comptroller;spitzer,event
240,2013-09-11,2,8322,spinoff;saul,misc
241,2013-09-11,2,4230,front;page,misc
242,2013-09-11,2,1811,north;reactor,misc
243,2013-09-11,3,31075,new;park;york,misc
244,2013-09-11,2,3696,brown;tina,misc
245,2013-09-11,2,4511,mail;royal,misc
246,2013-09-11,2,5300,nsa;intelligence,news
247,2013-09-11,2,12881,world;trade,news
248,2013-09-11,2,5550,tax;bedroom,misc
249,2013-09-11,3,3802,penalty;delhigangrape;death,news
250,2013-09-11,4,3124,support;colorado;gun;laws,news
251,2013-09-11,6,21736,attacks;12th;watch;anniversary;live;silence,event
252,2013-09-12,3,3557,auspol;shorten;labor,misc
253,2013-09-12,2,1193,police;alleged,news
254,2013-09-12,3,2031,phone;hacking;mirror,misc
255,2013-09-12,2,6585,william;prince,misc
256,2013-09-12,2,3380,claims;jobless,news
257,2013-09-12,2,16803,system;solar,misc
258,2013-09-12,2,3311,dolby;ray,misc
259,2013-09-12,2,4022,buyout;dell,news
260,2013-09-12,2,5955,twitter;ipo,news
261,2013-09-12,14,80028,chemical;says;putin;kerry;syrian;live;times;weapons;attack;assad;new;russian;syria;lavrov,news
262,2013-09-12,2,15313,mail;royal,misc
263,2013-09-12,3,22950,fire;boardwalk;seaside,news
264,2013-09-12,2,6500,files;twitter,misc
265,2013-09-12,2,1327,sell;twitter,misc
266,2013-09-12,3,3616,flooding;coflood;colorado,news
267,2013-09-12,3,1011,sushil;modi;announcement,event
268,2013-09-12,2,2726,voyager;nasa,news
269,2013-09-12,2,1845,bishops;women,misc
270,2013-09-13,2,1214,supreme;court,news
271,2013-09-13,2,6004,twitter;ipo,news
272,2013-09-13,2,3673,week;best,misc
273,2013-09-13,2,1568,storm;ingrid,misc
274,2013-09-13,7,12844,fire;hospital;dead;jersey;boardwalk;psychiatric;sandy,news
275,2013-09-13,2,1886,breaking;consulate,news
276,2013-09-13,2,1165,blast;consulate,news
277,2013-09-13,2,1883,teachers;mexico,misc
278,2013-09-13,9,19906,chemical;c4news;kerry;peace;general;weapons;syria;says;secretary,news
279,2013-09-13,2,132125,13th;friday,event
280,2013-09-13,2,1690,voice;film,misc
281,2013-09-13,2,2236,cowx;coflood,misc
282,2013-09-13,3,11505,jets;patriots;first,misc
283,2013-09-13,3,2542,track;namo;bjp,misc
284,2013-09-13,2,2940,front;page,misc
285,2013-09-13,2,4927,jim;bmw,misc
286,2013-09-13,2,1095,sold;united,misc
287,2013-09-13,2,22493,new;york,misc
288,2013-09-13,2,2942,attack;consulate,news
289,2013-09-13,5,29408,case;death;delhi;gang;rape,news
290,2013-09-13,2,3049,sreesanth;life,misc
291,2013-09-13,3,10503,modi;sena;narendra,misc
